split,evaluation,prior_return_tail,si_tail,prior_return_signal,si_signal,target,base_n,high_si_n,other_si_n,high_si_events,other_si_events,high_si_event_rate,other_si_event_rate,event_rate_difference,event_rate_lift,target_difference,target_bootstrap_ci_low,target_bootstrap_ci_high,high_si_mean_return_1d,other_si_mean_return_1d,return_difference_1d,return_ci_low_1d,return_ci_high_1d,high_si_mean_return_3d,other_si_mean_return_3d,return_difference_3d,return_ci_low_3d,return_ci_high_3d,high_si_mean_return_5d,other_si_mean_return_5d,return_difference_5d,return_ci_low_5d,return_ci_high_5d,high_si_mean_return_10d,other_si_mean_return_10d,return_difference_10d,return_ci_low_10d,return_ci_high_10d,high_si_mean_return_20d,other_si_mean_return_20d,return_difference_20d,return_ci_low_20d,return_ci_high_20d
window_1,test,0.1,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,3175,127,3048,18,252,0.14173228346456693,0.08267716535433071,0.05905511811023621,1.7142857142857142,0.05905511811023621,0.0022965879265091915,0.12106299212598426,-0.0003538841549481645,-5.53936938273899e-05,-0.0002984904611207746,-0.009031623011488863,0.008122659733993128,-0.0022571652848031106,-0.0003061398977047901,-0.0019510253870983205,-0.01688636648761237,0.011981543387658573,-0.014427621697544805,0.000969237474432696,-0.0153968591719775,-0.034727659437453054,0.0034872139710748606,-0.018021587769342796,0.005538619401000566,-0.023560207170343364,-0.04956996099705589,0.00325175013951584,0.0058935219104998835,0.008326185550202486,-0.0024326636397026024,-0.045082511879797976,0.05066483989857547
window_1,test,0.1,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,3175,127,3048,18,252,0.14173228346456693,0.08267716535433071,0.05905511811023621,1.7142857142857142,0.05905511811023621,-0.0013123359580052563,0.12139927821522306,-0.0003538841549481645,-5.53936938273899e-05,-0.0002984904611207746,-0.009027205027284808,0.007881348997724358,-0.0022571652848031106,-0.0003061398977047901,-0.0019510253870983205,-0.016682253294091388,0.012314351755683564,-0.014427621697544805,0.000969237474432696,-0.0153968591719775,-0.034091387244128725,0.003269013274984943,-0.018021587769342796,0.005538619401000566,-0.023560207170343364,-0.047795774785264256,0.005665386315724117,0.0058935219104998835,0.008326185550202486,-0.0024326636397026024,-0.044757525182135015,0.04964526031267451
window_1,test,0.1,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,3175,123,3052,18,252,0.14634146341463414,0.08256880733944955,0.06377265607518459,1.7723577235772356,0.06377265607518459,0.003913200993084634,0.12921708009675106,-0.001045731652479797,-2.790244862689582e-05,-0.0010178292038529012,-0.009640401730209348,0.006967987040689719,-0.0039008446714298302,-0.00024245429383627976,-0.0036583903775935503,-0.018981994581464302,0.01003567128465955,-0.01677293467432388,0.0010435775987629435,-0.017816512273086824,-0.03623023875285043,0.0007415007866446193,-0.01809205064505723,0.005510580772242867,-0.0236026314173001,-0.051346279839683054,0.004655791434817884,0.0055636194528396144,0.008336292806995866,-0.002772673354156252,-0.04942009213073137,0.050835637077432085
window_1,test,0.1,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,3175,98,3077,16,254,0.16326530612244897,0.08254793630159246,0.0807173698208565,1.97782420054636,0.0807173698208565,0.011233858184157643,0.15715015287883108,0.00019421331327638844,-7.566336404464966e-05,0.00026987667732103807,-0.009942641030734965,0.009802337059358807,-0.0028950432888968885,-0.0003042119457466044,-0.0025908313431502843,-0.020470206877051037,0.014627395327348958,-0.016849206508949062,0.0009012512526355783,-0.01775045776158464,-0.04020438840070971,0.004385919070859013,-0.015806931819520604,0.005246034971028992,-0.021052966790549597,-0.052869828987677774,0.014615446891110459,0.020699168513886142,0.007831710212963867,0.012867458300922275,-0.03767435584612203,0.07451242311164621
window_1,test,0.1,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,3175,60,3115,13,257,0.21666666666666667,0.08250401284109149,0.13416265382557518,2.626134889753567,0.13416265382557518,0.03478865703584805,0.23994917067950772,-0.0029481259444403838,-1.1844529630137626e-05,-0.0029362814148102463,-0.01826461084947992,0.011205203913720728,-0.008008289000931233,-0.00023732810893044052,-0.007770960892000792,-0.03505363184356595,0.018972358074348137,-0.01922357537861737,0.0007304469949276758,-0.019954022373545044,-0.05197589513616432,0.0120589914643866,-0.029006481164665608,0.0052434539831213885,-0.034249935147787,-0.07006811841842497,0.0003543228878824986,0.024011129038814208,0.00792488702963782,0.01608624200917639,-0.056541733227197695,0.11460146801103258
window_1,test,0.05,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,1635,75,1560,15,168,0.2,0.1076923076923077,0.09230769230769231,1.8571428571428572,0.09230769230769231,0.0028173076923076936,0.18322115384615378,-0.005605005732300971,0.0015072980746002067,-0.007112303806901178,-0.02051596440552016,0.005981423961426798,-0.014681119438371514,0.003706164828626966,-0.01838728426699848,-0.04029507493950435,0.003731746973380733,-0.024300707990041963,0.005336786919398771,-0.029637494909440735,-0.056408163564959916,-0.0025899581193236086,-0.02963014195850078,0.009334417385438163,-0.03896455934393894,-0.07492794596136329,0.004824137820463728,-0.0071564929045176496,0.01579423467562779,-0.02295072758014544,-0.0910537989040382,0.05956726183524427
window_1,test,0.05,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,1635,75,1560,15,168,0.2,0.1076923076923077,0.09230769230769231,1.8571428571428572,0.09230769230769231,0.0053814102564102625,0.185,-0.005605005732300971,0.0015072980746002067,-0.007112303806901178,-0.020903151870222212,0.005279504166661954,-0.014681119438371514,0.003706164828626966,-0.01838728426699848,-0.04043548683359318,0.0013820767415871316,-0.024300707990041963,0.005336786919398771,-0.029637494909440735,-0.05502718321363078,-0.004519788929788077,-0.02963014195850078,0.009334417385438163,-0.03896455934393894,-0.07506400803518916,0.004762197130495747,-0.0071564929045176496,0.01579423467562779,-0.02295072758014544,-0.09016655120104519,0.05923387455871906
window_1,test,0.05,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,1635,72,1563,15,168,0.20833333333333334,0.10748560460652591,0.10084772872680743,1.9382440476190477,0.10084772872680743,0.008557261676263597,0.19424717423757726,-0.006926235326058263,0.0015545096032821143,-0.008480744929340377,-0.021302370748948894,0.0040763534111602755,-0.01749609246145152,0.003800544998083631,-0.021296637459535153,-0.04279502069122977,0.0008477014907850856,-0.028390466119112865,0.005468296900566259,-0.033858763019679126,-0.06022841632586609,-0.007819824373303362,-0.029206383450107034,0.009240108818172542,-0.03844649226827958,-0.07660037781208372,0.008105021679058697,-0.005374054476870307,0.015668074887060263,-0.02104212936393057,-0.09053155678907641,0.06858312034094696
window_1,test,0.05,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,1635,55,1580,13,170,0.23636363636363636,0.10759493670886076,0.1287686996547756,2.1967914438502674,0.1287686996547756,0.018227848101265806,0.24293872266973526,-0.004275051156401728,0.0013709730253518002,-0.005646024181753528,-0.022029973727977086,0.009378898362497655,-0.01849691169690626,0.0036062426063987654,-0.022103154303305027,-0.04848739695097241,0.005722404521868803,-0.02970502876878835,0.005149753846387527,-0.034854782615175876,-0.0665721345405056,-0.0035119683163078548,-0.02566624801714385,0.008703211465404363,-0.034369459482548215,-0.08228704791382507,0.02548244738156408,0.023640468970626414,0.01443167299541523,0.009208795975211183,-0.07673495927002676,0.11440877579793654
window_1,test,0.05,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,1635,37,1598,11,172,0.2972972972972973,0.10763454317897372,0.1896627541183236,2.7620993086109364,0.1896627541183236,0.04701823224977168,0.34370243209417173,-0.010750200961726351,0.0014573010025266736,-0.012207501964253024,-0.03585529535754095,0.0106779483089672,-0.022462320195078118,0.0034490857459312228,-0.025911405941009342,-0.06670936021058217,0.017553283390373205,-0.03766099467210739,0.004941358759622595,-0.04260235343172998,-0.08735256846264096,0.0011611495500442345,-0.047970239641515165,0.008832496458780998,-0.05680273610029617,-0.10586119030331714,-0.008364094282331322,0.012756117196797624,0.014787417265243432,-0.002031300068445808,-0.11556406276002935,0.16217379141560306
window_1,test,0.025,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,894,43,851,11,113,0.2558139534883721,0.13278495887191538,0.12302899461645672,1.9265280922000414,0.12302899461645672,-0.003825868335473992,0.25904476265952503,-0.01228225155236242,0.003109528094372864,-0.015391779646735285,-0.03592060566600283,0.006215665533358054,-0.03205615831684047,0.0057032148438720814,-0.03775937316071255,-0.0700422071357203,-0.007304592887898548,-0.044148051089021305,0.004106522217943057,-0.048254573306964366,-0.08550369583110345,-0.011453646488016216,-0.04638401033374567,0.01129721177554681,-0.05768122210929248,-0.11426552494823221,0.013418229700381652,-0.026031468662187206,0.016128176274876733,-0.042159644937063936,-0.1508498814122979,0.10436729578313782
window_1,test,0.025,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,894,43,851,11,113,0.2558139534883721,0.13278495887191538,0.12302899461645672,1.9265280922000414,0.12302899461645672,-0.0071051840515945625,0.2555133495477277,-0.01228225155236242,0.003109528094372864,-0.015391779646735285,-0.03682447613990783,0.006424953167542251,-0.03205615831684047,0.0057032148438720814,-0.03775937316071255,-0.07096973951339221,-0.007063123827105058,-0.044148051089021305,0.004106522217943057,-0.048254573306964366,-0.08831102814297212,-0.011011157809110812,-0.04638401033374567,0.01129721177554681,-0.05768122210929248,-0.11803768609241272,0.010796645924723932,-0.026031468662187206,0.016128176274876733,-0.042159644937063936,-0.14894948009339912,0.10343942311600478
window_1,test,0.025,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,894,40,854,11,113,0.275,0.1323185011709602,0.14268149882903983,2.0783185840707965,0.14268149882903983,0.004800936768149883,0.2829142271662763,-0.01516125825763015,0.003190306700076029,-0.01835156495770618,-0.04201830795018459,0.00318606700570774,-0.03842623767426965,0.005868935048573522,-0.04429517272284317,-0.07811645933609364,-0.012547675128026061,-0.05299816645377238,0.004351534975166887,-0.05734970142893927,-0.09742341338084917,-0.018254641752803516,-0.0468777851467803,0.011117712157506421,-0.05799549730428672,-0.11828064249056214,0.019135770467975297,-0.024238702674247214,0.015896104173789154,-0.04013480684803637,-0.15579007403025644,0.10386157228970984
window_1,test,0.025,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,894,30,864,9,115,0.3,0.13310185185185186,0.16689814814814813,2.253913043478261,0.16689814814814813,0.01157407407407407,0.34976851851851853,-0.012685518883962467,0.0028919411551835616,-0.015577460039146028,-0.04433961935750396,0.009409273890766925,-0.04123022554061061,0.005453620128158935,-0.04668384566876954,-0.08865429274881485,-0.010838166563841423,-0.05980569355458013,0.00392413775148036,-0.0637298313060605,-0.11104661242774347,-0.015982379886934763,-0.042757023191882036,0.010303385963420984,-0.05306040915530302,-0.1323116074516119,0.04983048835904438,0.01882745106135552,0.01393622838611734,0.00489122267523818,-0.13909027609345423,0.1955897435820472
window_1,test,0.025,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,894,20,874,8,116,0.4,0.13272311212814644,0.26727688787185355,3.0137931034482763,0.26727688787185355,0.05697940503432494,0.4810354691075513,-0.020311618093117746,0.00288821962634105,-0.023199837719458796,-0.06553235449111464,0.01782856343839808,-0.05243940267613055,0.005175982926811915,-0.057615385602942465,-0.11883845160587608,-0.004240037534760896,-0.07761123439972492,0.003602412927501285,-0.0812136473272262,-0.15116778030698333,-0.014709350359058073,-0.0814980394428786,0.010582809571506684,-0.09208084901438529,-0.15952562068714551,-0.025579852060282234,0.018568032743526277,0.01399812837823286,0.004569904365293417,-0.18291230867833708,0.2779938045887234
window_1,test,0.01,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,494,21,473,8,76,0.38095238095238093,0.160676532769556,0.22027584818282492,2.3709273182957395,0.22027584818282492,0.008658008658008642,0.4192086982784657,-0.024112422059306294,0.00490625602053587,-0.029018678079842163,-0.06680276531500998,0.006724613281178019,-0.04887994353770877,0.0055327483980862156,-0.05441269193579498,-0.11235130557829477,-0.0010207886316990597,-0.08791789113834649,0.007288374416322036,-0.09520626555466852,-0.15364094098103617,-0.03443339199772218,-0.12759836303477912,0.01292112925259507,-0.14051949228737418,-0.20256263233511904,-0.07821097704807356,-0.052995269442412916,0.006878368043710715,-0.059873637486123635,-0.2719319448351235,0.24129020576700327
window_1,test,0.01,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,494,21,473,8,76,0.38095238095238093,0.160676532769556,0.22027584818282492,2.3709273182957395,0.22027584818282492,0.025518473774287714,0.4297795228027786,-0.024112422059306294,0.00490625602053587,-0.029018678079842163,-0.06970154945910068,0.008697782772823794,-0.04887994353770877,0.0055327483980862156,-0.05441269193579498,-0.11483815761061683,-0.0025015982979995368,-0.08791789113834649,0.007288374416322036,-0.09520626555466852,-0.15711445151244344,-0.037241943467482344,-0.12759836303477912,0.01292112925259507,-0.14051949228737418,-0.20365905756281433,-0.08278959810777445,-0.052995269442412916,0.006878368043710715,-0.059873637486123635,-0.25831158658185105,0.22438551950947289
window_1,test,0.01,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,494,20,474,8,76,0.4,0.16033755274261605,0.23966244725738398,2.494736842105263,0.23966244725738398,0.03122362869198314,0.474947257383966,-0.023992635249106557,0.0048399808849159615,-0.028832616134022517,-0.07036477601809961,0.011036310053803471,-0.05388335548632526,0.005629068117572577,-0.059512423603897836,-0.12010524390702354,-0.004391368585795435,-0.0916739347264922,0.007246000167816224,-0.09891993489430842,-0.1628313628108044,-0.04101475713057729,-0.129453602084528,0.012702954756197612,-0.14215655684072562,-0.20962783175544777,-0.07977143202596822,-0.05157739177547247,0.006692226290915497,-0.05826961806638797,-0.26074502572380653,0.2424471902576237
window_1,test,0.01,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,494,15,479,6,78,0.4,0.162839248434238,0.23716075156576202,2.4564102564102566,0.23716075156576202,,,-0.0210323988436994,0.004446313605685858,-0.02547871244938526,,,-0.05780007046606508,0.005130505709799309,-0.06293057617586438,,,-0.09759863027305792,0.006398966261191889,-0.10399759653424981,,,-0.13347236587007588,0.011344914406676926,-0.1448172802767528,,,0.015663177457647923,0.0039783293622542345,0.011684848095393689,,
window_1,test,0.01,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,494,8,486,5,79,0.625,0.16255144032921812,0.4624485596707819,3.844936708860759,0.4624485596707819,,,-0.04419096343068012,0.0044605472055832835,-0.048651510636263405,,,-0.09093378630672089,0.0047695091943552705,-0.09570329550107616,,,-0.1459337004331214,0.005696697507160529,-0.15163039794028194,,,-0.15593487255464525,0.009628822002436773,-0.16556369455708203,,,0.0968504735300478,0.00281021324721011,0.0940402602828377,,
window_2,validation,0.2,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,6187,199,5988,22,365,0.11055276381909548,0.06095524382097529,0.0495975199981202,1.8136710952020376,0.0495975199981202,0.008890960312584972,0.09732866067142662,-0.001767085527952915,-5.86119507492931e-05,-0.0017084735772036218,-0.007598044435151447,0.004402447978579597,-0.004257716850046417,0.0005704948878832715,-0.0048282117379296885,-0.01530070461859785,0.005728672704706759,-0.012425373714569933,0.0013505069561821955,-0.013775880670752128,-0.025684294423886315,-0.00033805942444348295,-0.013526834646045106,0.004800834503243313,-0.01832766914928842,-0.03588642648786486,0.00017079488714260487,0.007978369145457137,0.008266113691585128,-0.0002877445461279913,-0.030280034623773933,0.034214227193067125
window_2,validation,0.2,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,6187,199,5988,22,365,0.11055276381909548,0.06095524382097529,0.0495975199981202,1.8136710952020376,0.0495975199981202,0.008037431647214035,0.09531372208403403,-0.001767085527952915,-5.86119507492931e-05,-0.0017084735772036218,-0.0075993535136095565,0.0039269363923041855,-0.004257716850046417,0.0005704948878832715,-0.0048282117379296885,-0.015414129405446089,0.005488936725114305,-0.012425373714569933,0.0013505069561821955,-0.013775880670752128,-0.026516423186405756,-0.0006961030841374109,-0.013526834646045106,0.004800834503243313,-0.01832766914928842,-0.03676655814010323,0.00020169041727154444,0.007978369145457137,0.008266113691585128,-0.0002877445461279913,-0.029220744248199246,0.03524785539041053
window_2,validation,0.2,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,6187,195,5992,22,365,0.11282051282051282,0.060914552736982645,0.05190596008353018,1.8521109940288023,0.05190596008353018,0.009756320393002633,0.09802392506247641,-0.002232470387893477,-4.4607252254701036e-05,-0.002187863135638776,-0.008154072586840293,0.0035485538825899645,-0.005335536187564671,0.0006023476789153714,-0.005937883866480043,-0.016470824504921586,0.004290265792605772,-0.013863653223349044,0.0013881172668512407,-0.015251770490200284,-0.02851554364879288,-0.0030967706687365327,-0.013479080395889645,0.004787045658887927,-0.018266126054777572,-0.036619459415754445,0.0011685613244877494,0.007813042923137219,0.008271301881699925,-0.0004582589585627062,-0.030749263526213107,0.03520331059020724
window_2,validation,0.2,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,6187,152,6035,19,368,0.125,0.06097763048881524,0.06402236951118476,2.049932065217391,0.06402236951118476,0.013370906553874332,0.11599529062922423,-0.0011476337461333497,-8.751914693241559e-05,-0.0010601145992009341,-0.007813485608895464,0.005994654302985036,-0.004285476256628455,0.0005335923987561426,-0.004819068655384598,-0.017783816895792982,0.007404487125329706,-0.012776794460392461,0.001252072749361926,-0.014028867209754388,-0.029165403294767633,0.002317910040878078,-0.013037565468346377,0.004645777441929846,-0.017683342910276224,-0.03939834081230318,0.004983015772246121,0.02000697952116397,0.007960915220868395,0.012046064300295575,-0.02608858783161483,0.055114372885228746
window_2,validation,0.2,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,6187,88,6099,15,372,0.17045454545454544,0.06099360550909985,0.10946093994544559,2.7946297653958942,0.10946093994544559,0.03482328511380405,0.19310542711919987,-0.003021636471873364,-7.160425834145611e-05,-0.002950032213531908,-0.014012050886411706,0.007398461571093042,-0.009230029096769855,0.0005543663380884636,-0.009784395434858319,-0.02962755757620378,0.009503264582274422,-0.01628492132844136,0.001155477842486048,-0.01744039917092741,-0.04096989908544296,0.006472114398654068,-0.02121347520491467,0.0045781837561715815,-0.025791658961086254,-0.05243788604288723,-0.0006927888044262139,0.02414013744775644,0.008027685218848198,0.01611245222890824,-0.04024910723503925,0.08838337821065824
window_2,validation,0.1,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,3175,127,3048,18,252,0.14173228346456693,0.08267716535433071,0.05905511811023621,1.7142857142857142,0.05905511811023621,-0.0013123359580052563,0.12434383202099737,-0.0003538841549481645,-5.53936938273899e-05,-0.0002984904611207746,-0.009065156201575322,0.007570071486857979,-0.0022571652848031106,-0.0003061398977047901,-0.0019510253870983205,-0.015983334666898687,0.011847192562031896,-0.014427621697544805,0.000969237474432696,-0.0153968591719775,-0.03396626274869479,0.0015382012174385046,-0.018021587769342796,0.005538619401000566,-0.023560207170343364,-0.04762432144206428,0.006105723711617865,0.0058935219104998835,0.008326185550202486,-0.0024326636397026024,-0.04421381659928386,0.053122949896662816
window_2,validation,0.1,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,3175,127,3048,18,252,0.14173228346456693,0.08267716535433071,0.05905511811023621,1.7142857142857142,0.05905511811023621,0.003280839895013127,0.12368766404199474,-0.0003538841549481645,-5.53936938273899e-05,-0.0002984904611207746,-0.008893560790802703,0.008021608165986474,-0.0022571652848031106,-0.0003061398977047901,-0.0019510253870983205,-0.016784901968700933,0.012758471030838978,-0.014427621697544805,0.000969237474432696,-0.0153968591719775,-0.03283983951413956,0.004142898707434665,-0.018021587769342796,0.005538619401000566,-0.023560207170343364,-0.04910873292796064,0.005001855901459667,0.0058935219104998835,0.008326185550202486,-0.0024326636397026024,-0.045493513139327445,0.05012325073006667
window_2,validation,0.1,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,3175,123,3052,18,252,0.14634146341463414,0.08256880733944955,0.06377265607518459,1.7723577235772356,0.06377265607518459,0.003319161631983286,0.1307792304659613,-0.001045731652479797,-2.790244862689582e-05,-0.0010178292038529012,-0.00979336165330376,0.007400731447330317,-0.0039008446714298302,-0.00024245429383627976,-0.0036583903775935503,-0.01836849443417262,0.0108136483832513,-0.01677293467432388,0.0010435775987629435,-0.017816512273086824,-0.036464837377604774,0.001519119321137823,-0.01809205064505723,0.005510580772242867,-0.0236026314173001,-0.048672854184863945,0.005457708131630034,0.0055636194528396144,0.008336292806995866,-0.002772673354156252,-0.04738425200127005,0.049560597086563296
window_2,validation,0.1,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,3175,98,3077,16,254,0.16326530612244897,0.08254793630159246,0.0807173698208565,1.97782420054636,0.0807173698208565,0.010583874433751413,0.15169484921040238,0.00019421331327638844,-7.566336404464966e-05,0.00026987667732103807,-0.009976331343577652,0.009777063003599139,-0.0028950432888968885,-0.0003042119457466044,-0.0025908313431502843,-0.0199696577152631,0.015516791787490807,-0.016849206508949062,0.0009012512526355783,-0.01775045776158464,-0.039535526346834896,0.004313683108467343,-0.015806931819520604,0.005246034971028992,-0.021052966790549597,-0.053628707614431344,0.011324414260428722,0.020699168513886142,0.007831710212963867,0.012867458300922275,-0.040954374245952135,0.07989477548097648
window_2,validation,0.1,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,3175,60,3115,13,257,0.21666666666666667,0.08250401284109149,0.13416265382557518,2.626134889753567,0.13416265382557518,0.032541466024612095,0.23964419475655419,-0.0029481259444403838,-1.1844529630137626e-05,-0.0029362814148102463,-0.019031081629656946,0.01153619696349802,-0.008008289000931233,-0.00023732810893044052,-0.007770960892000792,-0.03387985061303369,0.017461534050760594,-0.01922357537861737,0.0007304469949276758,-0.019954022373545044,-0.05440778174166744,0.01325039354934059,-0.029006481164665608,0.0052434539831213885,-0.034249935147787,-0.07019177576586476,0.0019308894821454836,0.024011129038814208,0.00792488702963782,0.01608624200917639,-0.059158759693790926,0.11940177148726334
window_2,validation,0.05,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,1635,75,1560,15,168,0.2,0.1076923076923077,0.09230769230769231,1.8571428571428572,0.09230769230769231,0.0028173076923076936,0.18756410256410255,-0.005605005732300971,0.0015072980746002067,-0.007112303806901178,-0.020356133375373127,0.005447681584417223,-0.014681119438371514,0.003706164828626966,-0.01838728426699848,-0.040649615742588796,0.004686580635641396,-0.024300707990041963,0.005336786919398771,-0.029637494909440735,-0.056126510383947927,-0.004828961536967244,-0.02963014195850078,0.009334417385438163,-0.03896455934393894,-0.07749450696052358,0.006348019170390732,-0.0071564929045176496,0.01579423467562779,-0.02295072758014544,-0.08772266168237046,0.05921984810188673
window_2,validation,0.05,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,1635,75,1560,15,168,0.2,0.1076923076923077,0.09230769230769231,1.8571428571428572,0.09230769230769231,0.007817307692307684,0.18372115384615384,-0.005605005732300971,0.0015072980746002067,-0.007112303806901178,-0.02040024847226642,0.005741439571492539,-0.014681119438371514,0.003706164828626966,-0.01838728426699848,-0.04169202833364525,0.0029865570900320542,-0.024300707990041963,0.005336786919398771,-0.029637494909440735,-0.055695538316072525,-0.004875048258776493,-0.02963014195850078,0.009334417385438163,-0.03896455934393894,-0.07825772053798892,0.00563104627379469,-0.0071564929045176496,0.01579423467562779,-0.02295072758014544,-0.08948816281380707,0.05748277389157247
window_2,validation,0.05,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,1635,72,1563,15,168,0.20833333333333334,0.10748560460652591,0.10084772872680743,1.9382440476190477,0.10084772872680743,0.011298384516954574,0.19551076988696953,-0.006926235326058263,0.0015545096032821143,-0.008480744929340377,-0.0229707991376585,0.004441212952087771,-0.01749609246145152,0.003800544998083631,-0.021296637459535153,-0.044042847881143266,0.0007402267546163835,-0.028390466119112865,0.005468296900566259,-0.033858763019679126,-0.06070494095842703,-0.008200916704690121,-0.029206383450107034,0.009240108818172542,-0.03844649226827958,-0.07867198732118637,0.0075414777512503575,-0.005374054476870307,0.015668074887060263,-0.02104212936393057,-0.09147650864855761,0.06411782553589852
window_2,validation,0.05,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,1635,55,1580,13,170,0.23636363636363636,0.10759493670886076,0.1287686996547756,2.1967914438502674,0.1287686996547756,0.023475258918296882,0.24168440736478697,-0.004275051156401728,0.0013709730253518002,-0.005646024181753528,-0.022480778788637273,0.009521326002870175,-0.01849691169690626,0.0036062426063987654,-0.022103154303305027,-0.05056430697457004,0.005434034654408228,-0.02970502876878835,0.005149753846387527,-0.034854782615175876,-0.0689362799835257,-0.0025958020567431296,-0.02566624801714385,0.008703211465404363,-0.034369459482548215,-0.08273134392571889,0.020297662602214512,0.023640468970626414,0.01443167299541523,0.009208795975211183,-0.07646195019073042,0.11082048834860626
window_2,validation,0.05,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,1635,37,1598,11,172,0.2972972972972973,0.10763454317897372,0.1896627541183236,2.7620993086109364,0.1896627541183236,0.05200884551635491,0.34433117410276354,-0.010750200961726351,0.0014573010025266736,-0.012207501964253024,-0.03641481666521318,0.008680092303402845,-0.022462320195078118,0.0034490857459312228,-0.025911405941009342,-0.06514802447661502,0.013635941758617875,-0.03766099467210739,0.004941358759622595,-0.04260235343172998,-0.08563586064516475,0.004441835463787047,-0.047970239641515165,0.008832496458780998,-0.05680273610029617,-0.1050824047289637,-0.007567826513012231,0.012756117196797624,0.014787417265243432,-0.002031300068445808,-0.11761282223258329,0.14683278045355372
window_2,validation,0.025,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,894,43,851,11,113,0.2558139534883721,0.13278495887191538,0.12302899461645672,1.9265280922000414,0.12302899461645672,-0.0024109802421228084,0.2625638783373869,-0.01228225155236242,0.003109528094372864,-0.015391779646735285,-0.03715851067500465,0.004620730708526585,-0.03205615831684047,0.0057032148438720814,-0.03775937316071255,-0.0700045535566084,-0.0077121927262680835,-0.044148051089021305,0.004106522217943057,-0.048254573306964366,-0.0867494989341054,-0.012149065765084233,-0.04638401033374567,0.01129721177554681,-0.05768122210929248,-0.115819854319257,0.012035505226147936,-0.026031468662187206,0.016128176274876733,-0.042159644937063936,-0.1525681856923214,0.08984495177895249
window_2,validation,0.025,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,894,43,851,11,113,0.2558139534883721,0.13278495887191538,0.12302899461645672,1.9265280922000414,0.12302899461645672,-0.0024109802421228084,0.25578252671275914,-0.01228225155236242,0.003109528094372864,-0.015391779646735285,-0.03733067429113858,0.004562846458012982,-0.03205615831684047,0.0057032148438720814,-0.03775937316071255,-0.07033269956083997,-0.006830861243296363,-0.044148051089021305,0.004106522217943057,-0.048254573306964366,-0.0895298465567378,-0.008667344650637891,-0.04638401033374567,0.01129721177554681,-0.05768122210929248,-0.11467718679330294,0.015566734682973139,-0.026031468662187206,0.016128176274876733,-0.042159644937063936,-0.15330597933448356,0.10195188964865641
window_2,validation,0.025,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,894,40,854,11,113,0.275,0.1323185011709602,0.14268149882903983,2.0783185840707965,0.14268149882903983,0.010197599531615925,0.28525614754098355,-0.01516125825763015,0.003190306700076029,-0.01835156495770618,-0.04170706625179472,0.0030261669330289326,-0.03842623767426965,0.005868935048573522,-0.04429517272284317,-0.0767946407234246,-0.013645276717901772,-0.05299816645377238,0.004351534975166887,-0.05734970142893927,-0.09780841289463273,-0.020713997645321565,-0.0468777851467803,0.011117712157506421,-0.05799549730428672,-0.1178331682939106,0.02376989737792588,-0.024238702674247214,0.015896104173789154,-0.04013480684803637,-0.15209876819442592,0.11526387670736671
